#
BLAMED	0.154506516403 0.154506517975 0.186947461239 0.18694746281
BLANCHE	0.154338077684 0.154338078238 0.165547780671 0.165547781224
BLANK	0.154338779491 0.154338780408 0.419237164354 0.419237165271
BLANKET	0.154338774471 0.154338774475 0.738798518727 0.738798518731
BLANKETS	0.154338774467 0.154338774467 0.708328694183 0.708328694183
BLASPHEMOUS	0.15434011161 0.15434011161 0.671500281064 0.671500281064
BLAST	0.154340458257 0.154340463976 0.774925078198 0.774925083917
BLAZE	0.154510710724 0.154510750947 0.841132423294 0.841132463517
BLAZING	0.154510556481 0.1545105565 0.573539658635 0.573539658653
BLEACHED	0.154584470325 0.154584470628 0.744622443157 0.74462244346
BLEACHERS	0.154584451046 0.154584451049 0.840369743334 0.840369743336
BLEAK	0.154586283433 0.154586321181 0.411940992153 0.411941029901
BLEEDING	0.154584564356 0.154584564373 0.573241808489 0.573241808505
BLEND	0.154474373308 0.154474379131 0.188194546881 0.188194552705
BLENHEIM	0.154474482523 0.154474482523 0.485511044648 0.485511044648
BLESS	0.154477822756 0.154477959147 0.679660945184 0.679661081575
BLESSED	0.154477750214 0.154477758416 0.775576823796 0.775576831997
BLESSING	0.154477299739 0.1544772998 0.573466591163 0.573466591225
BLUE	0.154880281595 0.154880973225 0.80489614263 0.80489683426
BLIND	0.154418762932 0.154418765449 0.188007744002 0.188007746518
BLINDLY	0.154418755583 0.154418755585 0.36920003012 0.369200030122
BLINDNESS	0.154418756663 0.154418756664 0.671658105292 0.671658105293
BLINKED	0.15456410155 0.154564101614 0.759927303313 0.759927303377
BLIZZARD	0.154567921129 0.154567921168 0.177828320946 0.177828320986
BLOAT	0.15472988189 0.154729930023 0.770075739953 0.770075788086
BLOCK	0.154324893664 0.154324950163 0.397099353197 0.397099409696
BLOCK	0.154324893664 0.154324950163 0.397099353197 0.397099409696
BLOCKADE	0.154324651968 0.154324652004 0.178423959879 0.178423959915
BLOCKED	0.154324863614 0.154324867011 0.758585696419 0.758585699817
BLOCKS	0.15432483468 0.154324837806 0.689423480384 0.68942348351
BLONDE	0.154325812637 0.154325816025 0.187690449138 0.187690452527
BLONDE	0.154325812637 0.154325816025 0.187690449138 0.187690452527
BLOOD	0.154400513354 0.154400546596 0.172678209052 0.172678242293
BLOODY	0.154400398048 0.154400398677 0.364057926241 0.36405792687
BLOOM	0.154878512688 0.154878530504 0.502637049434 0.502637067249
BLOOMED	0.154878428424 0.15487842911 0.187479789405 0.187479790091
BLOOMING	0.154878444371 0.154878444379 0.573386486065 0.573386486074
BLOSSOM	0.154327372532 0.154327372695 0.484166717754 0.484166717917
BLOSSOMS	0.154327372527 0.154327372531 0.84661516862 0.846615168625
BLOT	0.154328554586 0.154328640848 0.735143240785 0.735143327046
BLOW	0.154730307626 0.154731108075 0.588178198108 0.588178998557
BLOWING	0.154727238145 0.154727238507 0.573425194298 0.57342519466
BLOWN	0.154728584167 0.15472863327 0.543744253289 0.543744302392
BLOWS	0.154730282206 0.15473030253 0.849256093908 0.849256114232
BLUE	0.154880281595 0.154880973225 0.80489614263 0.80489683426
BLUES	0.15488025963 0.154880277191 0.854758716293 0.854758733854
BLUFF	0.154401061799 0.154401074318 0.279064796443 0.279064808963
BLUNT	0.15440270947 0.154402712655 0.765670387165 0.765670390349
BLUNTLY	0.15440270017 0.154402700172 0.36969895282 0.369698952822
BLURRED	0.154497749314 0.154497769823 0.178045345158 0.178045365667
BOA	0.15658334857 0.156584743622 0.0813104375476 0.0813118325998
BORED	0.149666355216 0.149666389597 0.192258895546 0.192258929927
BOARDED	0.149666155461 0.149666155566 0.170047996124 0.170047996229
BOARDING	0.149666223376 0.149666223391 0.573246036821 0.573246036837
BOARDS	0.149666354124 0.149666354997 0.83920342189 0.839203422763
BOAST	0.156659704206 0.156659762472 0.776791790061 0.776791848327
BOASTED	0.156659365678 0.156659365857 0.171841021243 0.171841021421
BOAT	0.156669188433 0.156670241545 0.769934948669 0.769936001782
BOATING	0.156665150062 0.156665150539 0.57350744106 0.573507441537
BOATS	0.156668088992 0.156668147257 0.710051381636 0.710051439901
BOB	0.147747576857 0.147748053108 0.147747576857 0.147748053108
BOBBY	0.147745924862 0.147745933862 0.363586814031 0.363586823031
BOBBY	0.147745924862 0.147745933862 0.363586814031 0.363586823031
BODIES	0.147752503433 0.147752504013 0.843563392591 0.843563393171
BODILY	0.14774984851 0.147749848593 0.369079146276 0.369079146359
BODY	0.147752504158 0.147752526998 0.363974092874 0.363974115713
BOGEY	0.156607490768 0.156607493849 0.366412994485 0.366412997566
BOIL	0.156705403871 0.156705525246 0.463302269413 0.463302390788
BOILED	0.156704829788 0.156704834462 0.185965079382 0.185965084056
BOILING	0.156704938433 0.156704938488 0.573368686681 0.573368686736
BOLD	0.156626340137 0.156626370961 0.185952456376 0.1859524872
BOLDLY	0.156626250105 0.156626250132 0.369198254984 0.369198255011
BOLT	0.156629700375 0.156629748508 0.762546930036 0.762546978169
BOLTED	0.156629420719 0.156629420867 0.171797325854 0.171797326002
BOMB	0.147824874858 0.147825683331 0.481982708096 0.481983516569
BOMBER	0.147821347253 0.147821363712 0.244649221546 0.244649238005
BOMBERS	0.14782134673 0.147821347148 0.840533649441 0.840533649859
BOMBING	0.147821774607 0.147821774973 0.573377139768 0.573377140134
BOMBS	0.147824849183 0.147824869711 0.846559715066 0.846559735593
BOND	0.147828463189 0.147828537332 0.18768053689 0.187680611033
BONDS	0.147828460834 0.147828462717 0.839087174115 0.839087175998
BONE	0.156640795256 0.156641869598 0.543600623879 0.543601698221
BONES	0.156640761138 0.156640788417 0.848124237669 0.848124264947
BONG	0.147842118828 0.147842543786 0.569048698977 0.569049123935
BONN	0.147837569918 0.147839495307 0.50785016484 0.507852090229
BONNER	0.149651610813 0.149651634772 0.245328435598 0.245328459557
BONY	0.156637068642 0.156637088944 0.371067218162 0.371067238464
BOOK	0.159825425284 0.159825581268 0.428263179468 0.428263335451
BOOKED	0.15982534232 0.1598253517 0.760459654369 0.760459663749
BOOKING	0.159824827133 0.159824827204 0.573352831139 0.57335283121
BOOKKEEPING	0.159824923319 0.159824923319 0.573432520369 0.573432520369
BOOKS	0.159825262438 0.159825271068 0.691147683595 0.691147692225
BOOM	0.159921116271 0.15992150606 0.502584938301 0.50258532809
BOOST	0.159943575259 0.159943625604 0.777513859578 0.777513909922
BOOT	0.159951770127 0.159952680072 0.782985874927 0.782986784872
BOOTH	0.1599529834 0.159953032533 0.797446447115 0.797446496248
BOOTS	0.159950820153 0.159950870497 0.710773451152 0.710773501496
BORDEN	0.149666162518 0.149666162686 0.510727395697 0.510727395865
BORDER	0.149666205202 0.149666205902 0.238751017171 0.238751017871
BORDERING	0.149666202518 0.149666202519 0.573267074975 0.573267074975
BORDERS	0.14966620518 0.149666205198 0.840383889847 0.840383889865
BORE	0.149670578085 0.149671470904 0.626743370683 0.626744263503
BORED	0.149666355216 0.149666389597 0.192258895546 0.192258929927
BOREDOM	0.14966616141 0.14966616148 0.483190860785 0.483190860855
BORING	0.149667154391 0.149667154795 0.573442645427 0.573442645831
BORIS	0.149667183161 0.149667184812 0.685577358981 0.685577360632
BORNE	0.149668655742 0.149668710512 0.546110020185 0.546110074955
BORNE	0.149668655742 0.149668710512 0.546110020185 0.546110074955
BOROUGH	0.151622936923 0.151623033401 0.586626062697 0.586626159175
BORROW	0.147857381704 0.147857393798 0.589647909805 0.589647921899
BORROWED	0.147857324502 0.147857324968 0.190830417584 0.19083041805
BORROWING	0.147857293207 0.147857293208 0.573423196597 0.573423196598
BOSOM	0.159836946338 0.159836946545 0.484549887554 0.48454988776
BOSS	0.147872381326 0.147874117845 0.667622239674 0.667623976193
BOSSES	0.149674023568 0.149674024469 0.842679830244 0.842679831144
BOSTON	0.14787087246 0.14787087297 0.513574263702 0.513574264212
BOTH	0.156670592598 0.156670649462 0.796741753472 0.796741810336
BOTHER	0.147757963649 0.147757964306 0.239043695705 0.239043696362
BOTHERED	0.147757960542 0.147757960567 0.177329294226 0.177329294251
BOTHERING	0.14775796113 0.14775796113 0.573267207415 0.573267207415
BOTTLE	0.147877785141 0.147877792013 0.440457536946 0.440457543818
BOTTLES	0.147877784923 0.147877785098 0.845505361506 0.84550536168
BOTTOM	0.14787781592 0.147877819793 0.484304267542 0.484304271414
BOTTOMS	0.147877815797 0.147877815896 0.846618661107 0.846618661205
BOUGHT	0.147888454943 0.147890342286 0.734890920719 0.734892808062
BOULDER	0.156626205644 0.156626206271 0.23862263053 0.238622631157
BOULEVARD	0.159825709936 0.159825709936 0.192057164944 0.192057164944
BOUNCE	0.149742858257 0.149742879391 0.695993390664 0.695993411798
BOUNCED	0.149742847016 0.149742848287 0.776558934137 0.776558935408
BOUNCING	0.149742777213 0.149742777223 0.57347398176 0.573473981769
BOUND	0.149741450317 0.149741465026 0.187988446101 0.187988460811
BOUNDARIES	0.149741385095 0.149741385095 0.843597181614 0.843597181614
BOUNDARY	0.149741385095 0.149741385101 0.36530485608 0.365304856086
BOUNDED	0.149741364853 0.149741364898 0.170034896736 0.170034896781
BOUNDS	0.14974144985 0.149741450223 0.839094992149 0.839094992522
BOURBON	0.151585928943 0.151585929807 0.510528650527 0.510528651391
BOUT	0.149753352401 0.149753726841 0.742728867364 0.742729241804
BOW	0.149756664323 0.149762891242 0.133401085133 0.133407312053
BOWED	0.14972721216 0.149727451947 0.17326119162 0.173261431407
BOWL	0.156630126111 0.15663092656 0.462974468606 0.462975269055
BOX	0.147807066238 0.147807134631 0.689414336951 0.689414405343
BOXCAR	0.147806838898 0.1478068389 0.621238326824 0.621238326826
BOXES	0.147806694468 0.147806694606 0.836595852575 0.836595852714
BOY	0.156712739484 0.156715395082 0.593008876307 0.593011531905
BOYCOTT	0.156703913518 0.156703913611 0.735122382446 0.735122382539
BOYD	0.156700179002 0.156700281264 0.190959842222 0.190959944484
BOYHOOD	0.156702165355 0.156702165356 0.198883953775 0.198883953776
BOYS	0.156712655149 0.156712722577 0.849378748256 0.849378815683
BRACE	0.157315398923 0.157315488168 0.682461189018 0.682461278263
BRACED	0.157315351457 0.157315356823 0.775745209383 0.77574521475
BRADFORD	0.157136994133 0.157136994133 0.177386654388 0.177386654389
BRADLEY	0.157137077603 0.157137077661 0.369183789295 0.369183789353
BRAHMS	0.157128594085 0.15712859504 0.846564253342 0.846564254297
BRAIN	0.157313609862 0.157313708813 0.524303053119 0.52430315207
BRAINS	0.157313606719 0.157313609232 0.847634258654 0.847634261167
BREAKS	0.157312042187 0.157312045702 0.689998766327 0.689998769842
BRANCH	0.157141250958 0.157141251522 0.165548839116 0.16554883968
BRANCHES	0.157141247894 0.157141247895 0.835536307888 0.835536307889
BRAND	0.15714127705 0.157141281185 0.187739546401 0.187739550536
BRANDISHING	0.157141261338 0.157141261338 0.573487791862 0.573487791862
BRANDON	0.157141253874 0.157141253894 0.510705311724 0.510705311745
BRANDT	0.157141727836 0.157141734293 0.765337563026 0.765337569483
BRANDY	0.157141262707 0.157141262785 0.364342539158 0.364342539236
BRANDYWINE	0.157141262685 0.157141262685 0.516604132069 0.516604132069
BRAQUE	0.157140155677 0.157140224619 0.39791792488 0.397917993823
BRASS	0.157143726448 0.157143823297 0.669004310317 0.669004407166
BRAVADO	0.157192807378 0.157192807378 0.582877169043 0.582877169043
BRAVE	0.157316603193 0.157316622432 0.812112311629 0.812112330868
BRAZIL	0.15719473612 0.157194736308 0.452533835158 0.452533835346
BREACH	0.15739213892 0.157392144043 0.16490077458 0.164900779702
BREAD	0.157274292208 0.157274388868 0.17680241786 0.17680251452
BREADTH	0.157274248547 0.157274248861 0.795413662121 0.795413662435
BREAK	0.157312108511 0.157312172041 0.407497264002 0.407497327531
BREAKDOWN	0.157311795288 0.157311795288 0.515850275583 0.515850275584
BREAKFAST	0.157278011024 0.157278011024 0.775033059468 0.775033059468
BREAKING	0.157311864895 0.157311864924 0.573343434353 0.573343434382
BREAKS	0.157312042187 0.157312045702 0.689998766327 0.689998769842
BREAKTHROUGH	0.157312079516 0.157312079516 0.806430105728 0.806430105729
BREAST	0.157283470205 0.157283478556 0.775592505301 0.775592513652
BREASTED	0.157283421685 0.15728342171 0.171837342497 0.171837342523
BREASTS	0.157283461486 0.157283461948 0.71036439767 0.710364398132
BREATH	0.15728503081 0.15728503896 0.795571328289 0.795571336439
BREATHE	0.157392419828 0.157392420832 0.207029119772 0.207029120775
BREATHED	0.157392415082 0.157392415121 0.176096471797 0.176096471836
BREATHING	0.157392415981 0.157392415981 0.573252720497 0.573252720497
BREATHLESS	0.157285006241 0.157285006243 0.671452573691 0.671452573693
BREED	0.157392376053 0.157392413634 0.182985291511 0.182985329092
BREEDING	0.157392231941 0.157392231958 0.573241840422 0.573241840439
BREEZE	0.157396960988 0.157396985768 0.844120654954 0.844120679734
BRENNER	0.157280088164 0.157280091299 0.245453458829 0.245453461964
BRETHREN	0.157274400432 0.157274400432 0.512869080626 0.512869080627
BREVARD	0.157285284575 0.157285284598 0.177803528677 0.1778035287
BRYAN	0.157219978376 0.157219983676 0.510489656059 0.510489661359
BRICK	0.157369285992 0.15736936639 0.410720060235 0.410720140633
BRICKS	0.157369202057 0.157369206505 0.690177074202 0.69017707865
BRIDE	0.157220927401 0.157220969167 0.173654200398 0.173654242163
BRIDEGROOM	0.157220758834 0.157220758834 0.502672251186 0.502672251186
BRIDGE	0.157368774934 0.157368789648 0.392150712586 0.3921507273
BRIDGES	0.15736869495 0.15736869498 0.835994621734 0.835994621764
BRIDGET	0.157368694364 0.157368694434 0.738668775162 0.738668775232
BRIEF	0.157392996096 0.157393010249 0.282946609399 0.282946623553
BRIEFLY	0.157392954755 0.157392954767 0.369282028074 0.369282028087
BRIGADIER	0.157367259316 0.157367259316 0.636904633199 0.636904633199
BRIGHT	0.157225480465 0.157225545684 0.743342570785 0.743342636004
BRIGHTER	0.157225195894 0.157225197221 0.249969991944 0.249969993272
BRIGHTLY	0.157225289968 0.157225290025 0.36967966846 0.369679668516
BRIGHTNESS	0.157225317969 0.157225317987 0.671808244424 0.671808244442
BRILLIANT	0.157369921224 0.157369921225 0.765606161643 0.765606161643
BRILLIANTLY	0.157369921224 0.157369921224 0.369698897349 0.369698897349
BRING	0.15737148184 0.157371509479 0.573787980813 0.573788008452
BRINGING	0.157371375853 0.157371375866 0.573418682579 0.573418682592
BRINGS	0.157371480962 0.157371481664 0.848890716081 0.848890716782
BRISK	0.157373101784 0.157373106232 0.423870635105 0.423870639553
BRISKLY	0.157373088791 0.157373088795 0.369403743051 0.369403743055
BRITAIN	0.157373807495 0.157373808095 0.513481841353 0.513481841953
BRITISH	0.157374029263 0.157374029312 0.726738766698 0.726738766747
BROAD	0.15721154785 0.15721158223 0.173110682001 0.173110716382
BROADCAST	0.157211433751 0.157211433751 0.774922716841 0.774922716841
BROADCASTING	0.15721143375 0.15721143375 0.573509698075 0.573509698075
BROADCASTS	0.15721143375 0.15721143375 0.710327340236 0.710327340236
BROADEN	0.157211355151 0.157211355319 0.510633827217 0.510633827385
BROADENED	0.157211354357 0.157211354363 0.187787730608 0.187787730614
BROADENING	0.157211354507 0.157211354507 0.573390104688 0.573390104688
BROADER	0.157211397836 0.157211398536 0.238361197377 0.238361198077
BROADLY	0.157211447428 0.157211447458 0.369187163644 0.369187163674
BROADWAY	0.157211538558 0.157211538562 0.274435253042 0.274435253047
BRODIE	0.157540029114 0.15754003004 0.375348639864 0.37534864079
BROKE	0.157538119126 0.157538151227 0.420039286043 0.420039318143
BROKEN	0.15753793921 0.157537939366 0.511840453321 0.511840453478
BRONCHIAL	0.157128738822 0.157128738822 0.439106930551 0.439106930551
BRONX	0.15712933599 0.157129336034 0.690647865328 0.690647865371
BRONZE	0.157129183247 0.157129185522 0.847227316109 0.847227318384
BROOD	0.157690010208 0.157690037327 0.199170154787 0.199170181906
BROODING	0.157689906215 0.157689906227 0.573249164236 0.573249164248
BROOKLYN	0.157687064718 0.15768706472 0.512015072719 0.51201507272
BROOKS	0.157687079052 0.157687079453 0.691149591547 0.691149591949
BROTHER	0.157204860532 0.15720486055 0.239046141708 0.239046141727
BROTHERHOOD	0.157204860458 0.157204860458 0.198883814009 0.198883814009
BROTHERS	0.157204860531 0.157204860531 0.840391383268 0.840391383269
BROUGHT	0.157215295853 0.157215349541 0.742493838853 0.742493892541
BROW	0.157218498465 0.157218788258 0.134777735869 0.134778025662
BROWN	0.157217874506 0.157217892283 0.515930562004 0.515930579781
BROWNING	0.157217806336 0.157217806344 0.573392501514 0.573392501522
BRUCKNER	0.157206187976 0.157206188019 0.245673475936 0.245673475979
BRUISED	0.157693234195 0.157693234884 0.201040640066 0.201040640755
BRUISES	0.157693221571 0.157693221607 0.836930337926 0.836930337963
BRUSH	0.157208178122 0.157208188605 0.724210392991 0.724210403474
BRUSHED	0.157208172546 0.157208173176 0.778255692275 0.778255692906
BRUSHES	0.157208138613 0.157208138622 0.842722113439 0.842722113448
BRUSHING	0.157208137921 0.157208137926 0.573486750238 0.573486750242
BRUTAL	0.157692727163 0.157692727317 0.440633371752 0.440633371906
BRUTALITY	0.157688688979 0.157688688979 0.374757520172 0.374757520172
BRUTE	0.157692966569 0.157693008917 0.783187045936 0.783187088284
BRYAN	0.157219978376 0.157219983676 0.510489656059 0.510489661359
BUBBLE	0.149455749605 0.149455750648 0.438326111416 0.43832611246
BUBBLES	0.149455749571 0.149455749598 0.845451243099 0.845451243126
BUCK	0.149493944112 0.149494687965 0.401371992158 0.401372736011
BUCKET	0.149489871015 0.149489874578 0.738712944907 0.73871294847
BUCKLE	0.149489738854 0.149489741562 0.439243273162 0.43924327587
BUCKLEY	0.14949177142 0.149491772063 0.36938431115 0.369384311792
BUCKS	0.149493167535 0.14949320869 0.689659872981 0.689659914136
BUCKSKIN	0.1494930347 0.149493034702 0.529062744903 0.529062744905
BUDD	0.149462857575 0.149463584871 0.172580976431 0.172581703727
BUDAPEST	0.159884992692 0.159884992692 0.775589707705 0.775589707705
BUDD	0.149462857575 0.149463584871 0.172580976431 0.172581703727
BUDDHA	0.15988507941 0.159885125828 0.0504994173741 0.0504994637917
BUDDHISM	0.159886046652 0.159886046653 0.484524607991 0.484524607992
BUDDIES	0.149460334337 0.149460334686 0.843565474527 0.843565474876
BUDDY	0.149460334774 0.149460348517 0.364056088844 0.364056102588
BUDGET	0.149488470273 0.149488470925 0.738660580184 0.738660580836
BUDGETING	0.149488467772 0.149488467773 0.573493289093 0.573493289093
BUDGETS	0.149488469592 0.149488469628 0.708321062448 0.708321062484
BUDS	0.149462834478 0.149462852945 0.838703785561 0.838703804028
BUFF	0.149474857127 0.149475131038 0.279028177075 0.279028450987
BUFFALO	0.149473306688 0.149473306696 0.588138884301 0.588138884309
BUFFER	0.149473661972 0.149473667548 0.2405174683 0.240517473877
BUFFET	0.149473357278 0.14947335859 0.738126920465 0.738126921777
BUGGY	0.149475606536 0.149475609858 0.36633030952 0.366330312842
BUGS	0.149476210737 0.1494762152 0.841759525369 0.841759529833
BUILD	0.153001324575 0.153001401776 0.18552574497 0.185525822171
BUILDER	0.153000987727 0.153000989298 0.238613943529 0.2386139451
BUILDERS	0.153000987677 0.153000987717 0.84038040945 0.84038040949
BUILDING	0.153001028534 0.153001028569 0.573242990003 0.573242990038
BUILDINGS	0.153001028533 0.153001028534 0.848876878377 0.848876878378
BUILDS	0.153001322124 0.153001324084 0.839032462419 0.83903246438
BUILT	0.153009740544 0.153009861097 0.761880598228 0.761880718781
BULB	0.149495683464 0.149495696563 0.154400262532 0.15440027563
BULGE	0.149497138998 0.14949714522 0.392787904633 0.392787910855
BULK	0.149497355111 0.149497389109 0.414201654618 0.414201688617
BULKY	0.14949723718 0.149497237822 0.36862197594 0.368621976583
BULL	0.159826698792 0.159826879809 0.472695126169 0.472695307185
BULLET	0.159825707604 0.159825708471 0.739054581301 0.739054582169
BULLETIN	0.15982601154 0.159826011542 0.513472833939 0.51347283394
BULLETS	0.159825706699 0.159825706747 0.708342861375 0.708342861423
BULWARK	0.159826649556 0.159826649557 0.406723771484 0.406723771485
BUM	0.149503883882 0.149504370381 0.484885209613 0.484885696113
BUMP	0.149503034327 0.14950304739 0.607082559906 0.607082572969
BUNCH	0.149505761641 0.149505767722 0.165577079276 0.165577085357
BUNCHED	0.149505758406 0.149505758772 0.744663689472 0.744663689838
BUNDLE	0.149505790934 0.149505791096 0.438466242061 0.438466242223
BUNDLES	0.149505790929 0.149505790933 0.845454801116 0.84545480112
BUNK	0.149513471847 0.149513481918 0.419285683677 0.419285693748
BUNS	0.149511486347 0.149511515765 0.847392017464 0.847392046882
BURDEN	0.151587790774 0.151587792967 0.510657647496 0.510657649689
BURDENS	0.151587790704 0.15158779076 0.847287792123 0.847287792179
BUREAU	0.160343390823 0.160343390825 0.583836122456 0.583836122458
BUREAUCRACY	0.160343279675 0.160343279675 0.373497121337 0.373497121337
BURGUNDY	0.151597937232 0.151597937233 0.364343880396 0.364343880396
BURIAL	0.15112441992 0.151124420093 0.43913894314 0.439138943312
BURIED	0.151124463727 0.151124465553 0.182476765485 0.182476767311
BURKE	0.151609485216 0.151609944151 0.406899405231 0.406899864166
BURLINGTON	0.151611189609 0.15161118961 0.513546566224 0.513546566224
BURMA	0.151613986918 0.151614010827 0.0735568862808 0.0735569101903
BURN	0.151620330944 0.151621045768 0.523371845778 0.523372560601
BURNED	0.151616949963 0.15161697749 0.188278248271 0.188278275798
BURNING	0.151617589811 0.151617590135 0.57339586877 0.573395869093
BURNS	0.151620308243 0.151620326393 0.847610614639 0.847610632789
BURNSIDE	0.151619379922 0.151619379938 0.173683056979 0.173683056996
BURNT	0.15161995075 0.151619993734 0.766178773704 0.766178816688
BURR	0.15164542029 0.151657072872 0.256080639111 0.256092291693
BURST	0.151632912193 0.151632950961 0.775694706467 0.775694745234
BURSTING	0.151632763531 0.151632763548 0.573510047409 0.573510047426
BURTON	0.151635295326 0.15163529875 0.513453336466 0.51345333989
BURY	0.151124688079 0.151124735512 0.372715914477 0.37271596191
BUS	0.149532470925 0.149533515876 0.673856520244 0.673857565196
BUSES	0.149528532876 0.149528533763 0.842679383543 0.84267938443
BUSH	0.159834014983 0.15983406222 0.732304062384 0.73230410962
BUSHES	0.159833758213 0.159833758308 0.836682599232 0.836682599328
BUSILY	0.15312426766 0.153124267737 0.369125571928 0.369125572004
BUSINESS	0.153127803101 0.153127803402 0.671835198621 0.671835198922
BUSINESSES	0.153127801464 0.153127801465 0.836560297871 0.836560297872
BUSINESSMAN	0.153127802285 0.153127802285 0.509241632981 0.509241632981
BUSINESSMEN	0.153127919864 0.153127919864 0.521285863166 0.521285863166
BUST	0.149531915145 0.149531977981 0.775227789368 0.775227852204
BUSY	0.153126714754 0.1531267358 0.376725715608 0.376725736654
BUTT	0.149542143233 0.149543278943 0.741666676362 0.741667812072
BUTCHER	0.159817853486 0.159817853909 0.238238150786 0.238238151209
BUTCHERY	0.159817852017 0.159817852025 0.365296807343 0.365296807351
BUTT	0.149542143233 0.149543278943 0.741666676362 0.741667812072
BUTTER	0.149537187798 0.149537210919 0.249935874045 0.249935897166
BUTTON	0.149535777787 0.149535783337 0.513412097913 0.513412103463
BUTTONS	0.149535777611 0.149535777752 0.847357729574 0.847357729715
BUTTS	0.149540957561 0.149541020397 0.708487380942 0.708487443778
BY	0.149919084997 0.14994239016 0.138454624255 0.138477929418
BUYERS	0.14981738268 0.149817394727 0.840356078167 0.840356090214
BUYING	0.149829716711 0.149829727257 0.573221689846 0.573221700392
BUYS	0.149918344891 0.149918936626 0.837837293265 0.837837885
BUZZ	0.149551588793 0.149552068342 0.837260474185 0.837260953734
BUZZING	0.149549749866 0.149549750083 0.573537906539 0.573537906756
BY	0.149919084997 0.14994239016 0.138454624255 0.138477929418
BYRD	0.151590305765 0.151590754484 0.177985355578 0.177985804297
BYRON	0.14987963077 0.14987963607 0.51285352339 0.51285352869
BYZANTINE	0.153124331192 0.153124331192 0.516564926939 0.51656492694
SEE	0.688932412086 0.689008873561 0.386780833966 0.386857295441
CAB	0.39759041733 0.397591898725 0.148073278228 0.148074759623
CABIN	0.397582114383 0.397582121622 0.510511480982 0.510511488221
CABINET	0.397582074745 0.39758207478 0.739235720889 0.739235720924
CABINETS	0.397582074709 0.397582074711 0.708352883298 0.7083528833
CABINS	0.397582114153 0.397582114337 0.847284080852 0.847284081036
CABLE	0.407187753392 0.407187758362 0.438334524258 0.438334529228
CADILLAC	0.397597448758 0.397597448768 0.39778486008 0.39778486009
CAESAR	0.688921512941 0.688921552464 0.252022078766 0.25202211829
CAFE	0.39906081607 0.39906092 0.265524713438 0.265524817368
CAFES	0.397674863805 0.397674864394 0.841063424892 0.841063425481
CAFETERIA	0.39767303421 0.39767303421 0.064343778722 0.0643437787221
CAGE	0.407347161819 0.407347810283 0.391537535816 0.39153818428
CAIRO	0.402478200647 0.402478206161 0.583776103104 0.583776108619
CAKE	0.407369684465 0.407373227645 0.407369684465 0.407373227645
CALCIUM	0.397805326461 0.39780532647 0.483563491429 0.483563491438
CALCULATED	0.397797066938 0.397797066938 0.17176139661 0.17176139661
CALCULATING	0.397797066938 0.397797066938 0.573498797626 0.573498797626
CALCULATION	0.397797066938 0.397797066938 0.513335438745 0.513335438745
CALCULATIONS	0.397797066938 0.397797066938 0.847355783143 0.847355783143
CALDWELL	0.401848364478 0.401848364478 0.445752795471 0.445752795471
CALENDAR	0.397785751245 0.397785751262 0.238661005218 0.238661005235
CALENDARS	0.397785751244 0.397785751244 0.840381604379 0.84038160438
CALF	0.397680811809 0.397682227693 0.277705293579 0.277706709462
CALHOUN	0.397448533028 0.397448533029 0.556977301871 0.556977301872
CALIBER	0.397784815362 0.397784815471 0.237865373491 0.237865373601
CALIBRATION	0.397784830112 0.397784830112 0.513335617359 0.513335617359
CALIFORNIA	0.39778514097 0.39778514097 0.100894296589 0.100894296589
CALIFORNIA	0.39778514097 0.39778514097 0.100894296589 0.100894296589
CALL	0.401859152996 0.401861428881 0.442035104015 0.4420373799
CALLED	0.401848388486 0.401848476127 0.185146119963 0.185146207603
CALLING	0.401850425662 0.401850426692 0.573359063074 0.573359064104
CALLOUS	0.397786252268 0.397786271933 0.671297258875 0.671297278541
CALLS	0.401859080721 0.401859138507 0.845545417053 0.845545474839
CALM	0.397134724701 0.397136823156 0.482085886547 0.482087985002
CALMED	0.397124799403 0.397124880211 0.186688401926 0.186688482733
CALMLY	0.397128595407 0.397128597219 0.369454023108 0.36945402492
CALORIES	0.397791082747 0.39779108279 0.843599617054 0.843599617098
CALVES	0.398051475889 0.398051505454 0.854867219087 0.854867248652
CAMBRIDGE	0.407405339782 0.407405339782 0.391967199821 0.391967199822
CAME	0.407417030358 0.407419347689 0.48880785531 0.488810172641
CAMERA	0.39781960407 0.397819608148 0.0541333078786 0.0541333119567
CAMERAS	0.39781960394 0.397819604044 0.835696315212 0.835696315315
CAMP	0.397826463487 0.397826531013 0.607019468914 0.607019536441
CAMPAIGN	0.397451049473 0.397451049478 0.524281559829 0.524281559834
CAMPAIGNS	0.397451049472 0.397451049472 0.847633712924 0.847633712924
CAMPERS	0.397826168806 0.397826168841 0.840598281528 0.840598281563
CAMPING	0.397826204543 0.397826204574 0.573433720163 0.573433720193
CAMPS	0.39782639299 0.397826396726 0.701037745412 0.701037749148
CAMPUS	0.39782609098 0.397826091277 0.672045160765 0.672045161063
CAN	0.39787034329 0.397876332267 0.509166909043 0.50917289802
CANADA	0.397835447103 0.397835448566 0.0482673265342 0.0482673279976
CANADIAN	0.399821655624 0.399821655626 0.511567435512 0.511567435513
CANCEL	0.397862217598 0.397862218804 0.4403145748 0.440314576006
CANCELED	0.397862211892 0.397862211938 0.185079865548 0.185079865594
CANCER	0.39786264506 0.397862651805 0.248998533072 0.248998539818
CANDIDACY	0.397841109557 0.397841109557 0.373458875804 0.373458875804
